ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002623.SZ,ัวย๊ถู,2012-03-22,27.0402,26.9323,26.9323,26.5889,26.687,983777,26819279.8,-0.3532,-1.3062,27.2615,2.4594,1088000000,N/A,4352000000,40000000,0,160000000,20.3861,2.1809,7.5188,3.4839,
002623.SZ,ัวย๊ถู,2012-03-23,26.687,26.5496,26.5889,25.8039,25.9609,1214919,32439617.2,-0.726,-2.7206,26.7011,3.0373,1058400000,N/A,4233600000,40000000,0,160000000,19.8315,2.1216,7.3143,3.3892,
002623.SZ,ัวย๊ถู,2012-03-26,25.9609,25.8236,26.167,25.6568,25.7353,481442,12711651.2,-0.2257,-0.8692,26.4033,1.2036,1049200000,N/A,4196800000,40000000,0,160000000,19.6591,2.1032,7.2507,3.3597,
002623.SZ,ัวย๊ถู,2012-03-27,25.7353,25.9805,26.1473,25.7843,25.9021,403592,10686351.1,0.1668,0.6481,26.4781,1.009,1056000000,N/A,4224000000,40000000,0,160000000,19.7865,2.1168,7.2977,3.3815,
002623.SZ,ัวย๊ถู,2012-03-28,25.9021,25.9511,25.9511,24.342,24.3911,933445,23704040.2,-1.511,-5.8333,25.3941,2.3336,994400000,N/A,3977600000,40000000,0,160000000,18.6323,1.9933,6.872,3.1842,
002623.SZ,ัวย๊ถู,2012-03-29,24.3911,24.3322,24.5088,23.8417,23.8809,622697,15295179,-0.5102,-2.0917,24.5628,1.5567,973600000,N/A,3894400000,40000000,0,160000000,18.2426,1.9516,6.7283,3.1176,
002623.SZ,ัวย๊ถู,2012-03-30,23.8809,23.7926,24.1164,23.3707,23.4394,588100,14201881.6,-0.4415,-1.8488,24.1488,1.4703,955600000,N/A,3822400000,40000000,0,160000000,17.9053,1.9155,6.6039,3.06,
002623.SZ,ัวย๊ถู,2012-04-05,23.4394,23.5571,24.3617,23.4492,24.3322,545548,13395487.1,0.8928,3.8091,24.5542,1.3639,992000000,N/A,3968000000,40000000,0,160000000,18.5873,1.9885,6.8554,3.1765,
002623.SZ,ัวย๊ถู,2012-04-06,24.3322,24.1753,24.6168,24.1556,24.3519,508912,12644325.4,0.0196,0.0806,24.8458,1.2723,992800000,N/A,3971200000,40000000,0,160000000,18.6023,1.9901,6.8609,3.1791,
002623.SZ,ัวย๊ถู,2012-04-09,24.3519,24.4794,24.5187,24.0477,24.087,319960,7892249.9,-0.2649,-1.0878,24.6664,0.7999,982000000,N/A,3928000000,40000000,0,160000000,18.4,1.9685,6.7863,3.1445,
002623.SZ,ัวย๊ถู,2012-04-10,24.087,23.8515,24.087,23.2039,23.9692,647227,15517922.4,-0.1177,-0.4888,23.976,1.6181,977200000,N/A,3908800000,40000000,0,160000000,18.31,1.9588,6.7531,3.1291,
002623.SZ,ัวย๊ถู,2012-04-11,23.9692,23.6454,24.1164,23.4492,23.979,507223,12327537.9,0.0098,0.0409,24.304,1.2681,977600000,N/A,3910400000,40000000,0,160000000,18.3175,1.9596,6.7559,3.1304,
002623.SZ,ัวย๊ถู,2012-04-12,23.979,23.9986,24.6854,23.9888,24.6364,733522,18208141.8,0.6574,2.7414,24.8229,1.8338,1004400000,N/A,4017600000,40000000,0,160000000,18.8197,2.0134,6.9411,3.2162,
002623.SZ,ัวย๊ถู,2012-04-13,24.6364,24.8424,24.9798,24.5775,24.8522,639769,16183962.2,0.2159,0.8761,25.2966,1.5994,1013200000,N/A,4052800000,40000000,0,160000000,18.9846,2.031,7.0019,3.2444,
002623.SZ,ัวย๊ถู,2012-04-16,24.8522,24.7247,24.8228,24.3519,24.7149,457289,11463115.6,-0.1374,-0.5527,25.0676,1.1432,1007600000,N/A,4030400000,40000000,0,160000000,18.8796,2.0198,6.9632,3.2265,
002623.SZ,ัวย๊ถู,2012-04-17,24.7149,24.7149,24.8032,24.3519,24.607,450021,11290593.5,-0.1079,-0.4367,25.089,1.1251,1003200000,N/A,4012800000,40000000,0,160000000,18.7972,2.011,6.9328,3.2124,
002623.SZ,ัวย๊ถู,2012-04-18,24.607,24.5579,25.2447,24.5579,25.2153,772768,19717159,0.6083,2.4721,25.515,1.9319,1028000000,N/A,4112000000,40000000,0,160000000,19.2619,2.0607,7.1042,3.2918,
002623.SZ,ัวย๊ถู,2012-04-19,25.2153,25.127,25.1956,24.7934,25.0288,681601,17341443.2,-0.1864,-0.7393,25.4422,1.704,1020400000,N/A,4081600000,40000000,0,160000000,19.1195,2.0454,7.0517,3.2675,
002623.SZ,ัวย๊ถู,2012-04-20,25.0288,24.7737,25.0583,24.7247,25.0583,761549,19341272.4,0.0294,0.1176,25.3973,1.9039,1021600000,N/A,4086400000,40000000,0,160000000,19.142,2.0478,7.06,3.2713,
002623.SZ,ัวย๊ถู,2012-04-23,25.0583,25.1073,25.2349,23.8809,24.1556,853965,21436081,-0.9026,-3.6022,25.1018,2.1349,984800000,N/A,3939200000,40000000,0,160000000,18.4524,1.9741,6.8057,3.1535,
002623.SZ,ัวย๊ถู,2012-04-24,24.1556,24.0281,24.7639,23.4786,23.5473,1147692,27946823.9,-0.6083,-2.5183,24.3505,2.8692,960000000,N/A,3840000000,40000000,0,160000000,17.9877,1.9244,6.6343,3.0741,
002623.SZ,ัวย๊ถู,2012-04-25,23.5473,21.8303,22.37,21.2024,21.4967,2958167,64896063,-2.0506,-8.7083,21.9379,7.3954,876400000,N/A,3505600000,40000000,0,160000000,16.4213,1.7568,6.0565,2.8064,
002623.SZ,ัวย๊ถู,2012-04-26,21.4967,21.6439,21.7617,21.4084,21.4771,1212793,26604411.3,-0.0196,-0.0913,21.9365,3.032,875600000,N/A,3502400000,40000000,0,160000000,16.4063,1.7552,6.051,2.8038,
002623.SZ,ัวย๊ถู,2012-04-27,21.4771,21.4771,21.6145,21.4084,21.5556,624152,13685688.3,0.0785,0.3655,21.9269,1.5604,878800000,N/A,3515200000,40000000,0,160000000,16.4663,1.7616,6.0731,2.8141,
002623.SZ,ัวย๊ถู,2012-05-02,21.5556,21.7322,21.8696,21.4967,21.6145,1145688,25265127.4,0.0589,0.2731,22.0524,2.8642,881200000,N/A,3524800000,40000000,0,160000000,16.5113,1.7664,6.0897,2.8217,
002623.SZ,ัวย๊ถู,2012-05-03,21.6145,21.585,22.0756,21.4084,21.9481,1292784,28619157.6,0.3336,1.5433,22.1376,3.232,894800000,N/A,3579200000,40000000,0,160000000,16.7661,1.7937,6.1837,2.8653,
002623.SZ,ัวย๊ถู,2012-05-04,21.9481,21.8401,22.0069,21.7518,21.9775,812400,18134373.3,0.0294,0.1341,22.322,2.031,896000000,N/A,3584000000,40000000,0,160000000,16.7886,1.7961,6.192,2.8691,
002623.SZ,ัวย๊ถู,2012-05-07,21.9775,21.8401,22.2228,21.6145,22.1737,1123813,25055698.1,0.1962,0.8929,22.2953,2.8095,904000000,N/A,3616000000,40000000,0,160000000,16.9385,1.8121,6.2473,2.8947,
002623.SZ,ัวย๊ถู,2012-05-08,22.1737,22.1737,22.733,21.9873,22.5171,1464842,33395339,0.3434,1.5487,22.7979,3.6621,918000000,N/A,3672000000,40000000,0,160000000,17.2008,1.8402,6.344,2.9396,
002623.SZ,ัวย๊ถู,2012-05-09,22.5171,22.4681,22.4681,21.8598,21.9186,1115183,25092956.6,-0.5985,-2.658,22.5012,2.788,893600000,N/A,3574400000,40000000,0,160000000,16.7436,1.7913,6.1754,2.8614,
002623.SZ,ัวย๊ถู,2012-05-10,21.9186,21.8794,22.1247,21.8009,21.899,479643,10724274,-0.0196,-0.0895,22.3589,1.1991,892800000,N/A,3571200000,40000000,0,160000000,16.7286,1.7897,6.1699,2.8589,
002623.SZ,ัวย๊ถู,2012-05-11,21.899,22.056,22.0658,21.7813,21.8794,497087,11110514.1,-0.0196,-0.0896,22.3512,1.2427,892000000,N/A,3568000000,40000000,0,160000000,16.7136,1.788,6.1644,2.8563,
002623.SZ,ัวย๊ถู,2012-05-14,21.8794,21.9383,22.056,21.6635,21.7813,731863,16307932,-0.0981,-0.4484,22.2828,1.8297,888000000,N/A,3552000000,40000000,0,160000000,16.6387,1.78,6.1367,2.8435,
002623.SZ,ัวย๊ถู,2012-05-15,21.7813,21.6047,21.6243,21.2907,21.4673,730677,15944297.3,-0.314,-1.4414,21.8213,1.8267,875200000,N/A,3500800000,40000000,0,160000000,16.3988,1.7544,6.0482,2.8025,
002623.SZ,ัวย๊ถู,2012-05-16,21.4673,21.4575,21.5262,21.2809,21.2907,408234,8887971.5,-0.1766,-0.8227,21.7718,1.0206,868000000,N/A,3472000000,40000000,0,160000000,16.2639,1.7399,5.9985,2.7795,
002623.SZ,ัวย๊ถู,2012-05-17,21.2907,21.1043,21.5752,21.1043,21.4869,525865,11499140.7,0.1962,0.9217,21.8671,1.3147,876000000,N/A,3504000000,40000000,0,160000000,16.4138,1.756,6.0538,2.8051,
002623.SZ,ัวย๊ถู,2012-05-18,21.4869,21.4869,21.4869,21.4869,21.4869,N/A,N/A,0,0,N/A,N/A,876000000,N/A,3504000000,40000000,0,160000000,16.4138,1.756,6.0538,2.8051,
002623.SZ,ัวย๊ถู,2012-05-21,21.4869,21.2907,21.2907,20.2311,20.4666,1116319,23310317.9,-1.0204,-4.7489,20.8814,2.7908,834400000,N/A,3337600000,40000000,0,160000000,15.6343,1.6726,5.7663,2.6719,
002623.SZ,ัวย๊ถู,2012-05-22,20.4666,20.5549,20.7609,20.496,20.6824,735517,15422135.2,0.2159,1.0547,20.9677,1.8388,843200000,N/A,3372800000,40000000,0,160000000,15.7992,1.6902,5.8271,2.7001,
002623.SZ,ัวย๊ถู,2012-05-23,20.6824,20.6922,20.8099,20.2115,20.3096,718085,14932420.6,-0.3728,-1.8027,20.7948,1.7952,828000000,N/A,3312000000,40000000,0,160000000,15.5144,1.6598,5.7221,2.6514,
002623.SZ,ัวย๊ถู,2012-05-24,20.3096,20.1232,22.0266,20.1232,21.536,2497327,54693494.8,1.2264,6.0386,21.9008,6.2433,878000000,N/A,3512000000,40000000,0,160000000,16.4513,1.76,6.0676,2.8115,
002623.SZ,ัวย๊ถู,2012-05-25,21.536,21.3005,21.4183,20.7413,20.7609,1061605,22806201.8,-0.7751,-3.5991,21.4828,2.654,846400000,N/A,3385600000,40000000,0,160000000,15.8592,1.6966,5.8492,2.7103,
002623.SZ,ัวย๊ถู,2012-05-28,20.7609,20.6039,21.0356,20.6039,21.0258,721147,15321923.1,0.2649,1.276,21.2466,1.8029,857200000,N/A,3428800000,40000000,0,160000000,16.0616,1.7183,5.9239,2.7449,
002623.SZ,ัวย๊ถู,2012-05-29,21.0258,20.9473,22.3503,20.9473,22.0167,2371509,53232469,0.9909,4.713,22.4467,5.9288,897600000,N/A,3590400000,40000000,0,160000000,16.8185,1.7993,6.203,2.8743,
002623.SZ,ัวย๊ถู,2012-05-30,22.0167,22.0658,22.1541,21.7617,21.9383,982637,21959823.2,-0.0785,-0.3565,22.3478,2.4566,894400000,N/A,3577600000,40000000,0,160000000,16.7586,1.7929,6.1809,2.864,
002623.SZ,ัวย๊ถู,2012-05-31,21.9383,21.9284,22.056,21.6243,21.9383,850295,18924916,0,0,22.2569,2.1257,894400000,N/A,3577600000,40000000,0,160000000,16.7586,1.7929,6.1809,2.864,
002623.SZ,ัวย๊ถู,2012-06-01,21.9383,21.9383,22.0854,21.585,21.7518,626486,13921860.3,-0.1864,-0.8497,22.2221,1.5662,886800000,N/A,3547200000,40000000,0,160000000,16.6162,1.7776,6.1284,2.8397,
002623.SZ,ัวย๊ถู,2012-06-04,21.7518,21.379,21.379,20.6039,20.6137,1012638,21595029,-1.1381,-5.2323,21.3255,2.5316,840400000,N/A,3361600000,40000000,0,160000000,15.7468,1.6846,5.8078,2.6911,
002623.SZ,ัวย๊ถู,2012-06-05,20.6137,20.6432,20.9081,20.4175,20.6235,477576,10021464.4,0.0098,0.0476,20.984,1.1939,840800000,N/A,3363200000,40000000,0,160000000,15.7543,1.6854,5.8105,2.6924,
002623.SZ,ัวย๊ถู,2012-06-06,20.6235,20.7413,20.7413,20.4567,20.5549,366975,7691114.9,-0.0687,-0.333,20.9581,0.9174,838000000,N/A,3352000000,40000000,0,160000000,15.7018,1.6798,5.7912,2.6834,
002623.SZ,ัวย๊ถู,2012-06-07,20.5549,20.8492,20.8492,20.3194,20.339,471219,9866501.9,-0.2159,-1.0501,20.9383,1.178,829200000,N/A,3316800000,40000000,0,160000000,15.5369,1.6622,5.7304,2.6552,
002623.SZ,ัวย๊ถู,2012-06-08,20.339,20.5058,20.5941,20.1428,20.1624,391399,8128792.9,-0.1766,-0.8683,20.7686,0.9785,822000000,N/A,3288000000,40000000,0,160000000,15.402,1.6477,5.6806,2.6322,
002623.SZ,ัวย๊ถู,2012-06-11,20.1624,20.1133,20.6726,20.1133,20.6137,535378,11183808.4,0.4513,2.2384,20.8896,1.3384,840400000,N/A,3361600000,40000000,0,160000000,15.7468,1.6846,5.8078,2.6911,
002623.SZ,ัวย๊ถู,2012-06-12,20.6137,20.6039,21.1337,20.5549,21.0847,1066197,22807501.6,0.4709,2.2846,21.3915,2.6655,859600000,N/A,3438400000,40000000,0,160000000,16.1065,1.7231,5.9404,2.7526,
002623.SZ,ัวย๊ถู,2012-06-13,21.0847,21.0454,21.3692,20.8983,21.3201,856949,18504554.7,0.2355,1.1168,21.5935,2.1424,869200000,N/A,3476800000,40000000,0,160000000,16.2864,1.7423,6.0068,2.7833,
002623.SZ,ัวย๊ถู,2012-06-14,21.3201,21.3692,21.3692,21.065,21.0945,545421,11791396,-0.2257,-1.0584,21.6189,1.3636,860000000,N/A,3440000000,40000000,0,160000000,16.114,1.7239,5.9432,2.7539,
002623.SZ,ัวย๊ถู,2012-06-15,21.0945,21.2122,21.2122,20.702,20.9571,560058,11965707.4,-0.1374,-0.6512,21.3651,1.4001,854400000,N/A,3417600000,40000000,0,160000000,16.0091,1.7127,5.9045,2.7359,
002623.SZ,ัวย๊ถู,2012-06-18,20.9571,20.9571,21.5556,20.9571,21.3398,625168,13605681.1,0.3826,1.8258,21.7632,1.5629,870000000,N/A,3480000000,40000000,0,160000000,16.3014,1.7439,6.0123,2.7859,
002623.SZ,ัวย๊ถู,2012-06-19,21.3398,21.2122,21.5654,21.2122,21.3496,551531,12027292.7,0.0098,0.046,21.8071,1.3788,870400000,N/A,3481600000,40000000,0,160000000,16.3089,1.7448,6.0151,2.7872,
002623.SZ,ัวย๊ถู,2012-06-20,21.3496,21.3888,21.5262,21.2613,21.3496,457477,9978851.1,0,0,21.8128,1.1437,870400000,N/A,3481600000,40000000,0,160000000,16.3089,1.7448,6.0151,2.7872,
002623.SZ,ัวย๊ถู,2012-06-21,21.3496,21.2907,21.4673,20.7413,20.7903,489737,10419942,-0.5592,-2.6195,21.2766,1.2243,847600000,N/A,3390400000,40000000,0,160000000,15.8817,1.699,5.8575,2.7141,
002623.SZ,ัวย๊ถู,2012-06-25,20.7903,20.7707,21.016,20.3096,20.3096,369934,7824648.2,-0.4808,-2.3124,21.1515,0.9248,828000000,N/A,3312000000,40000000,0,160000000,15.5144,1.6598,5.7221,2.6514,
002623.SZ,ัวย๊ถู,2012-06-26,20.3096,20.4077,20.6039,20.1918,20.5254,374160,7774258.2,0.2159,1.0628,20.7779,0.9354,836800000,N/A,3347200000,40000000,0,160000000,15.6793,1.6774,5.7829,2.6796,
002623.SZ,ัวย๊ถู,2012-06-27,20.5254,20.4469,20.7413,20.4469,20.545,301572,6337054,0.0196,0.0956,21.0134,0.7539,837600000,N/A,3350400000,40000000,0,160000000,15.6943,1.679,5.7884,2.6821,
002623.SZ,ัวย๊ถู,2012-06-28,20.545,20.6235,21.9284,20.6235,21.2907,1642494,35892956.4,0.7457,3.6294,21.8527,4.1062,868000000,N/A,3472000000,40000000,0,160000000,16.2639,1.7399,5.9985,2.7795,
002623.SZ,ัวย๊ถู,2012-06-29,21.2907,21.1632,22.0364,21.016,21.9775,1755003,38977946.4,0.6868,3.2258,22.2096,4.3875,896000000,N/A,3584000000,40000000,0,160000000,16.7886,1.7961,6.192,2.8691,
002623.SZ,ัวย๊ถู,2012-07-02,21.9775,21.9775,22.1345,21.6734,21.9579,1277418,28494853.1,-0.0196,-0.0893,22.3066,3.1935,895200000,N/A,3580800000,40000000,0,160000000,16.7736,1.7945,6.1865,2.8666,
002623.SZ,ัวย๊ถู,2012-07-03,21.9579,22.0658,22.6643,21.7028,22.2817,1742843,39528788.3,0.3238,1.4745,22.6806,4.3571,908400000,N/A,3633600000,40000000,0,160000000,17.0209,1.8209,6.2777,2.9088,
002623.SZ,ัวย๊ถู,2012-07-04,22.2817,22.2326,22.5564,21.9775,22.0167,1008184,22817853.5,-0.2649,-1.1889,22.6326,2.5205,897600000,N/A,3590400000,40000000,0,160000000,16.8185,1.7993,6.203,2.8743,
002623.SZ,ัวย๊ถู,2012-07-05,22.0167,22.0167,22.056,21.2809,21.4281,954510,20879978.6,-0.5887,-2.6738,21.8751,2.3863,873600000,N/A,3494400000,40000000,0,160000000,16.3688,1.7512,6.0372,2.7974,
002623.SZ,ัวย๊ถู,2012-07-06,21.4281,21.6967,22.1642,21.3385,22.1543,818250,17864757.5,0.7262,3.3891,21.8329,2.0456,890800000,N/A,3563200000,40000000,0,160000000,16.6911,1.7856,6.1561,2.8525,
002623.SZ,ัวย๊ถู,2012-07-09,22.1543,21.8857,22.0648,20.8909,21.0998,855360,18670632.6,-1.0545,-4.7598,21.8278,2.1384,848400000,N/A,3393600000,40000000,0,160000000,15.8967,1.7007,5.863,2.7167,
002623.SZ,ัวย๊ถู,2012-07-10,21.0998,20.9904,21.259,20.5725,20.9904,598075,12568776.6,-0.1094,-0.5186,21.0154,1.4952,844000000,N/A,3376000000,40000000,0,160000000,15.8142,1.6918,5.8326,2.7026,
002623.SZ,ัวย๊ถู,2012-07-11,20.9904,21.0699,21.0998,20.7417,20.8013,347964,7302776.6,-0.189,-0.9005,20.9872,0.8699,836400000,N/A,3345600000,40000000,0,160000000,15.6718,1.6766,5.7801,2.6783,
002623.SZ,ัวย๊ถู,2012-07-12,20.8013,20.9904,21.3087,20.5924,21.1694,489476,10304699.2,0.3681,1.7695,21.0525,1.2237,851200000,N/A,3404800000,40000000,0,160000000,15.9491,1.7063,5.8824,2.7257,
002623.SZ,ัวย๊ถู,2012-07-13,21.1694,21.0998,21.4082,20.8013,20.8113,672463,14252393.8,-0.3581,-1.6917,21.1943,1.6812,836800000,N/A,3347200000,40000000,0,160000000,15.6793,1.6774,5.7829,2.6796,
002623.SZ,ัวย๊ถู,2012-07-16,20.8113,20.7417,20.7516,18.7322,18.7322,1362375,26019560.2,-2.0791,-9.9904,19.0987,3.4059,753200000,N/A,3012800000,40000000,0,160000000,14.1129,1.5098,5.2051,2.4119,
002623.SZ,ัวย๊ถู,2012-07-17,18.7322,18.006,18.3641,17.9562,18.185,813239,14829352.9,-0.5471,-2.9209,18.2349,2.0331,731200000,N/A,2924800000,40000000,0,160000000,13.7007,1.4657,5.0531,2.3414,
002623.SZ,ัวย๊ถู,2012-07-18,18.185,18.0358,18.2646,17.9463,18.2646,476021,8674171.7,0.0796,0.4376,18.2222,1.1901,734400000,N/A,2937600000,40000000,0,160000000,13.7606,1.4721,5.0752,2.3517,
002623.SZ,ัวย๊ถู,2012-07-19,18.2646,18.1751,18.6924,18.1054,18.3939,620283,11488999,0.1293,0.7081,18.5222,1.5507,739600000,N/A,2958400000,40000000,0,160000000,13.8581,1.4826,5.1112,2.3683,
002623.SZ,ัวย๊ถู,2012-07-20,18.3939,18.4039,19.8463,18.3243,19.0008,872155,16714001.7,0.6068,3.2991,19.164,2.1804,764000000,N/A,3056000000,40000000,0,160000000,14.3152,1.5315,5.2798,2.4464,
002623.SZ,ัวย๊ถู,2012-07-23,19.0008,18.6128,18.6426,18.185,18.3243,506881,9365636.3,-0.6765,-3.5602,18.477,1.2672,736800000,N/A,2947200000,40000000,0,160000000,13.8056,1.4769,5.0918,2.3593,
002623.SZ,ัวย๊ถู,2012-07-24,18.3243,18.185,18.8615,18.1452,18.4536,503578,9364270.2,0.1293,0.7058,18.5955,1.2589,742000000,N/A,2968000000,40000000,0,160000000,13.903,1.4874,5.1277,2.376,
002623.SZ,ัวย๊ถู,2012-07-25,18.4536,18.4039,18.5929,18.2049,18.3044,369625,6820582.2,-0.1492,-0.8086,18.4527,0.9241,736000000,N/A,2944000000,40000000,0,160000000,13.7906,1.4753,5.0863,2.3568,
002623.SZ,ัวย๊ถู,2012-07-26,18.3044,18.3044,18.3541,18.0258,18.0457,450075,8228100.8,-0.2586,-1.413,18.2816,1.1252,725600000,N/A,2902400000,40000000,0,160000000,13.5957,1.4545,5.0144,2.3235,
002623.SZ,ัวย๊ถู,2012-07-27,18.0457,18.0656,18.1552,17.5085,17.7075,656397,11771441,-0.3382,-1.8743,17.9334,1.641,712000000,N/A,2848000000,40000000,0,160000000,13.3409,1.4272,4.9204,2.2799,
002623.SZ,ัวย๊ถู,2012-07-30,17.7075,17.8368,17.9065,17.5583,17.5682,303294,5398597.8,-0.1393,-0.7865,17.7999,0.7582,706400000,N/A,2825600000,40000000,0,160000000,13.236,1.416,4.8817,2.262,
002623.SZ,ัวย๊ถู,2012-07-31,17.5682,17.5483,17.6677,17.1604,17.2499,384421,6703472.3,-0.3183,-1.812,17.4378,0.9611,693600000,N/A,2774400000,40000000,0,160000000,12.9961,1.3903,4.7933,2.221,
002623.SZ,ัวย๊ถู,2012-08-01,17.2499,17.429,17.6379,17.2797,17.4588,390367,6847996.9,0.2089,1.2111,17.5425,0.9759,702000000,N/A,2808000000,40000000,0,160000000,13.1535,1.4072,4.8513,2.2479,
002623.SZ,ัวย๊ถู,2012-08-02,17.4588,17.429,17.5583,17.2797,17.3295,270409,4725117.1,-0.1293,-0.7407,17.474,0.676,696800000,N/A,2787200000,40000000,0,160000000,13.0561,1.3968,4.8154,2.2313,
002623.SZ,ัวย๊ถู,2012-08-03,17.3295,17.4091,17.7771,17.3593,17.7771,390167,6900845.9,0.4477,2.5832,17.6869,0.9754,714800000,N/A,2859200000,40000000,0,160000000,13.3934,1.4328,4.9398,2.2889,
002623.SZ,ัวย๊ถู,2012-08-06,17.7771,17.7871,18.1651,17.5782,18.1452,576039,10387571.9,0.3681,2.0705,18.0328,1.4401,729600000,N/A,2918400000,40000000,0,160000000,13.6707,1.4625,5.0421,2.3363,
002623.SZ,ัวย๊ถู,2012-08-07,18.1452,18.185,18.384,17.9761,18.1552,569840,10413621,0.0099,0.0548,18.2746,1.4246,730000000,N/A,2920000000,40000000,0,160000000,13.6782,1.4633,5.0448,2.3376,
002623.SZ,ัวย๊ถู,2012-08-08,18.1552,18.185,18.2348,17.9264,18.0855,476138,8652676.2,-0.0696,-0.3836,18.1726,1.1903,727200000,N/A,2908800000,40000000,0,160000000,13.6257,1.4577,5.0255,2.3286,
002623.SZ,ัวย๊ถู,2012-08-09,18.0855,18.0855,18.3243,18.0159,18.3243,558869,10214017.9,0.2388,1.3201,18.2762,1.3972,736800000,N/A,2947200000,40000000,0,160000000,13.8056,1.4769,5.0918,2.3593,
002623.SZ,ัวย๊ถู,2012-08-10,18.3243,18.3243,18.3442,18.0955,18.2049,465956,8509357.8,-0.1194,-0.6515,18.2621,1.1649,732000000,N/A,2928000000,40000000,0,160000000,13.7157,1.4673,5.0586,2.344,
002623.SZ,ัวย๊ถู,2012-08-13,18.2049,18.0358,18.1353,17.5682,17.608,548713,9859784.2,-0.5969,-3.2787,17.9689,1.3718,708000000,N/A,2832000000,40000000,0,160000000,13.266,1.4192,4.8928,2.2671,
002623.SZ,ัวย๊ถู,2012-08-14,17.608,17.608,17.7871,17.23,17.7473,385887,6802509.3,0.1393,0.791,17.6282,0.9647,713600000,N/A,2854400000,40000000,0,160000000,13.3709,1.4304,4.9315,2.2851,
002623.SZ,ัวย๊ถู,2012-08-15,17.7473,17.5782,17.6976,17.4389,17.4787,299937,5299363.1,-0.2686,-1.5135,17.6683,0.7498,702800000,N/A,2811200000,40000000,0,160000000,13.1685,1.4088,4.8568,2.2505,
002623.SZ,ัวย๊ถู,2012-08-16,17.4787,17.4887,17.5981,17.3096,17.3593,268600,4723074.6,-0.1194,-0.683,17.584,0.6715,698000000,N/A,2792000000,40000000,0,160000000,13.0786,1.3992,4.8237,2.2351,
002623.SZ,ัวย๊ถู,2012-08-17,17.3593,17.3693,17.6976,17.3593,17.5782,374051,6606633.8,0.2189,1.2607,17.6624,0.9351,706800000,N/A,2827200000,40000000,0,160000000,13.2435,1.4168,4.8845,2.2633,
002623.SZ,ัวย๊ถู,2012-08-20,17.5782,17.4787,17.6876,17.2598,17.6379,358578,6267172.5,0.0597,0.3396,17.4779,0.8964,709200000,N/A,2836800000,40000000,0,160000000,13.2884,1.4216,4.9011,2.271,
002623.SZ,ัวย๊ถู,2012-08-21,17.6379,17.4389,18.0756,17.4389,17.9463,488096,8757914.1,0.3084,1.7484,17.943,1.2202,721600000,N/A,2886400000,40000000,0,160000000,13.5208,1.4465,4.9868,2.3107,
002623.SZ,ัวย๊ถู,2012-08-22,17.9463,17.9463,18.2547,17.8468,18.0656,600736,10897874.1,0.1194,0.6652,18.1409,1.5018,726400000,N/A,2905600000,40000000,0,160000000,13.6107,1.4561,5.0199,2.326,
002623.SZ,ัวย๊ถู,2012-08-23,18.0656,18.006,18.2547,17.8567,18.2447,561630,10223363.3,0.1791,0.9912,18.203,1.4041,733600000,N/A,2934400000,40000000,0,160000000,13.7456,1.4705,5.0697,2.3491,
002623.SZ,ัวย๊ถู,2012-08-24,18.2447,18.1552,18.2049,17.8269,17.9065,651952,11804412.4,-0.3382,-1.8539,18.1063,1.6299,720000000,N/A,2880000000,40000000,0,160000000,13.4908,1.4433,4.9757,2.3055,
002623.SZ,ัวย๊ถู,2012-08-27,17.9065,17.8269,17.996,17.5881,17.797,420094,7514359.5,-0.1094,-0.6111,17.8873,1.0502,715600000,N/A,2862400000,40000000,0,160000000,13.4084,1.4344,4.9453,2.2915,
002623.SZ,ัวย๊ถู,2012-08-28,17.797,17.5284,18.3541,17.4887,18.2348,730153,13241941.3,0.4377,2.4595,18.1358,1.8254,733200000,N/A,2932800000,40000000,0,160000000,13.7381,1.4697,5.0669,2.3478,
002623.SZ,ัวย๊ถู,2012-08-29,18.2348,18.195,18.7819,17.9264,18.4835,1321132,24666935.1,0.2487,1.3639,18.6711,3.3028,743200000,N/A,2972800000,40000000,0,160000000,13.9255,1.4898,5.136,2.3798,
002623.SZ,ัวย๊ถู,2012-08-30,18.4835,18.4735,18.6625,18.1054,18.4735,839666,15503997.5,-0.0099,-0.0538,18.4645,2.0992,742800000,N/A,2971200000,40000000,0,160000000,13.918,1.489,5.1333,2.3786,
002623.SZ,ัวย๊ถู,2012-08-31,18.4735,18.5034,19.0107,18.5034,18.573,861916,16273045.9,0.0995,0.5385,18.8801,2.1548,746800000,N/A,2987200000,40000000,0,160000000,13.993,1.497,5.1609,2.3914,
