ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002615.SZ,นþถ๛หน,2012-05-02,5.2799,5.3173,5.4578,5.1988,5.4297,3985719,68477615.3,0.1498,2.8369,17.1807,17.4812,396720000,N/A,1586880000,22800000,0,91200000,31.5916,2.8577,3.0776,4.8373,
002615.SZ,นþถ๛หน,2012-05-03,5.4297,5.3673,5.5108,5.3236,5.4328,3072197,53403530.9,0.0031,0.0575,17.3828,13.4745,396948000,N/A,1587792000,22800000,0,91200000,31.6097,2.8594,3.0793,4.8401,
002615.SZ,นþถ๛หน,2012-05-04,5.4328,5.3673,5.5171,5.283,5.3797,3165215,54355723.3,-0.053,-0.9765,17.1728,13.8825,393072000,N/A,1572288000,22800000,0,91200000,31.3011,2.8315,3.0493,4.7928,
002615.SZ,นþถ๛หน,2012-05-07,5.3797,5.3205,5.4234,5.3111,5.4203,2327390,40150568.6,0.0406,0.7541,17.2513,10.2079,396036000,N/A,1584144000,22800000,0,91200000,31.5371,2.8528,3.0723,4.829,
002615.SZ,นþถ๛หน,2012-05-08,5.4203,5.4047,5.9633,5.4047,5.9633,7513727,139169727.6,0.543,10.0173,18.5221,32.9549,435708000,N/A,1742832000,22800000,0,91200000,34.6962,3.1386,3.38,5.3127,
002615.SZ,นþถ๛หน,2012-05-09,5.9633,5.929,5.929,5.6887,5.7605,5663753,105256776.7,-0.2028,-3.4014,18.5843,24.841,420888000,N/A,1683552000,22800000,0,91200000,33.5161,3.0318,3.2651,5.132,
002615.SZ,นþถ๛หน,2012-05-10,5.7605,5.7136,5.8478,5.6044,5.6731,3364352,61478229.9,-0.0874,-1.5168,18.2734,14.7559,414504000,N/A,1658016000,22800000,0,91200000,33.0077,2.9858,3.2155,5.0541,
002615.SZ,นþถ๛หน,2012-05-11,5.6731,5.67,6.1318,5.6356,5.7636,5614163,106143955.5,0.0905,1.5952,18.9065,24.6235,421116000,N/A,1684464000,22800000,0,91200000,33.5343,3.0335,3.2668,5.1348,
002615.SZ,นþถ๛หน,2012-05-14,5.7636,5.7917,6.1068,5.7792,5.8166,5093513,96841527.3,0.053,0.9204,19.0127,22.34,424992000,N/A,1699968000,22800000,0,91200000,33.8429,3.0614,3.2969,5.182,
002615.SZ,นþถ๛หน,2012-05-15,5.8166,5.8166,5.8166,5.8166,5.8166,N/A,N/A,0,0,N/A,N/A,424992000,N/A,1699968000,22800000,0,91200000,33.8429,3.0614,3.2969,5.182,
002615.SZ,นþถ๛หน,2012-05-16,5.8166,5.6606,6.0226,5.4609,5.9477,6054821,113368965.2,0.1311,2.2532,18.7238,26.5562,434568000,N/A,1738272000,22800000,0,91200000,34.6055,3.1304,3.3712,5.2988,
002615.SZ,นþถ๛หน,2012-05-17,5.9477,5.8197,6.241,5.8166,6.1443,6874305,134341732.1,0.1966,3.3054,19.5426,30.1505,448932000,N/A,1795728000,22800000,0,91200000,35.7493,3.2338,3.4826,5.4739,
002615.SZ,นþถ๛หน,2012-05-18,6.1443,6.0694,6.1037,5.7043,5.7761,4619178,87087392.4,-0.3682,-5.9929,18.8534,20.2596,422028000,N/A,1688112000,22800000,0,91200000,33.6069,3.04,3.2739,5.1459,
002615.SZ,นþถ๛หน,2012-05-21,5.7761,5.6325,5.7417,5.4734,5.5951,2580866,46422037.2,-0.181,-3.1334,17.987,11.3196,408804000,N/A,1635216000,22800000,0,91200000,32.5538,2.9448,3.1713,4.9846,
002615.SZ,นþถ๛หน,2012-05-22,5.5951,5.7043,5.7917,5.6169,5.7917,2165520,39510387.9,0.1966,3.5137,18.2452,9.4979,423168000,N/A,1692672000,22800000,0,91200000,33.6977,3.0482,3.2827,5.1598,
002615.SZ,นþถ๛หน,2012-05-23,5.7917,5.7729,5.929,5.6949,5.826,2970878,55417942.5,0.0343,0.5927,18.6537,13.0302,425676000,N/A,1702704000,22800000,0,91200000,33.8974,3.0663,3.3022,5.1904,
002615.SZ,นþถ๛หน,2012-05-24,5.826,5.7979,5.7979,5.464,5.4921,2904953,52494932,-0.3339,-5.7311,18.0708,12.741,401280000,N/A,1605120000,22800000,0,91200000,31.9547,2.8906,3.1129,4.8929,
002615.SZ,นþถ๛หน,2012-05-25,5.4921,5.4609,5.4858,5.3111,5.3548,2360543,40843947.2,-0.1373,-2.5,17.3028,10.3533,391248000,N/A,1564992000,22800000,0,91200000,31.1558,2.8183,3.0351,4.7706,
002615.SZ,นþถ๛หน,2012-05-28,5.3548,5.3579,5.6013,5.3548,5.5576,2165622,38269146.8,0.2028,3.7879,17.6712,9.4983,406068000,N/A,1624272000,22800000,0,91200000,32.336,2.9251,3.1501,4.9513,
002615.SZ,นþถ๛หน,2012-05-29,5.5576,5.5576,5.5795,5.4297,5.5202,2140005,37749208.7,-0.0374,-0.6738,17.6398,9.386,403332000,N/A,1613328000,22800000,0,91200000,32.1181,2.9054,3.1289,4.9179,
002615.SZ,นþถ๛หน,2012-05-30,5.5202,5.5389,5.7355,5.4921,5.5982,2606374,47040107.2,0.078,1.4132,18.0481,11.4315,409032000,N/A,1636128000,22800000,0,91200000,32.572,2.9464,3.1731,4.9874,
002615.SZ,นþถ๛หน,2012-05-31,5.5982,5.5389,5.7573,5.4297,5.7324,3149429,56704020.1,0.1342,2.3969,18.0045,13.8133,418836000,N/A,1675344000,22800000,0,91200000,33.3527,3.017,3.2491,5.107,
002615.SZ,นþถ๛หน,2012-06-01,5.7324,5.7168,5.8478,5.6169,5.6887,2002075,36688608.5,-0.0437,-0.7621,18.3253,8.781,415644000,N/A,1662576000,22800000,0,91200000,33.0985,2.994,3.2244,5.068,
002615.SZ,นþถ๛หน,2012-06-04,5.6887,5.5701,5.5732,5.3049,5.3111,1972544,34414424.4,-0.3776,-6.6374,17.4467,8.6515,388056000,N/A,1552224000,22800000,0,91200000,30.9016,2.7953,3.0104,4.7317,
002615.SZ,นþถ๛หน,2012-06-05,5.3111,5.2737,5.3985,5.1894,5.2175,1385456,23446236,-0.0936,-1.7626,16.9231,6.0766,381216000,N/A,1524864000,22800000,0,91200000,30.3569,2.746,2.9573,4.6483,
002615.SZ,นþถ๛หน,2012-06-06,5.2175,5.2268,5.3049,5.1769,5.205,802410,13444523.3,-0.0125,-0.2392,16.7552,3.5193,380304000,N/A,1521216000,22800000,0,91200000,30.2843,2.7395,2.9502,4.6371,
002615.SZ,นþถ๛หน,2012-06-07,5.205,5.3017,5.3361,5.1832,5.2019,1084605,18282051.5,-0.0031,-0.06,16.856,4.757,380076000,N/A,1520304000,22800000,0,91200000,30.2662,2.7378,2.9485,4.6344,
002615.SZ,นþถ๛หน,2012-06-08,5.2019,5.2424,5.3142,5.1988,5.2112,960750,16161672.3,0.0094,0.18,16.8219,4.2138,380760000,N/A,1523040000,22800000,0,91200000,30.3206,2.7428,2.9538,4.6427,
002615.SZ,นþถ๛หน,2012-06-11,5.2112,5.2175,5.4016,5.2175,5.3829,1350668,23091750.2,0.1716,3.2934,17.0965,5.924,393300000,N/A,1573200000,22800000,0,91200000,31.3192,2.8331,3.051,4.7956,
002615.SZ,นþถ๛หน,2012-06-12,5.3829,5.3298,5.3641,5.2518,5.2581,1006880,17066368.1,-0.1248,-2.3188,16.9498,4.4161,384180000,N/A,1536720000,22800000,0,91200000,30.593,2.7674,2.9803,4.6844,
002615.SZ,นþถ๛หน,2012-06-13,5.2581,5.2955,5.3704,5.2268,5.3579,1431066,24393577.1,0.0999,1.8991,17.0457,6.2766,391476000,N/A,1565904000,22800000,0,91200000,31.174,2.82,3.0369,4.7734,
002615.SZ,นþถ๛หน,2012-06-14,5.3579,5.3766,5.3985,5.3236,5.3797,1531347,26346158,0.0218,0.4077,17.2046,6.7164,393072000,N/A,1572288000,22800000,0,91200000,31.3011,2.8315,3.0493,4.7928,
002615.SZ,นþถ๛หน,2012-06-15,5.3797,5.4245,5.4245,5.1689,5.1689,1704961,28054593.7,-0.2108,-3.9192,16.4547,7.4779,368904000,N/A,1475616000,22800000,0,91200000,29.3765,2.6574,2.8618,4.4981,
002615.SZ,นþถ๛หน,2012-06-18,5.1689,5.1689,5.2328,5.0635,5.22,1547462,25015810.5,0.0511,0.9889,16.1657,6.7871,372552000,N/A,1490208000,22800000,0,91200000,29.667,2.6836,2.8901,4.5426,
002615.SZ,นþถ๛หน,2012-06-19,5.22,5.1881,5.2935,5.1465,5.2009,1124760,18371032.1,-0.0192,-0.3672,16.3333,4.9332,371184000,N/A,1484736000,22800000,0,91200000,29.5581,2.6738,2.8795,4.5259,
002615.SZ,นþถ๛หน,2012-06-20,5.2009,5.2232,5.2264,5.0571,5.0667,1143689,18367635.9,-0.1342,-2.5799,16.06,5.0162,361608000,N/A,1446432000,22800000,0,91200000,28.7955,2.6048,2.8052,4.4092,
002615.SZ,นþถ๛หน,2012-06-21,5.0667,5.105,5.1433,4.9517,5.0635,1151084,18226259.7,-0.0032,-0.0631,15.834,5.0486,361380000,N/A,1445520000,22800000,0,91200000,28.7774,2.6032,2.8034,4.4064,
002615.SZ,นþถ๛หน,2012-06-25,5.0635,5.0028,5.006,4.7312,4.7376,1120682,17062696.2,-0.3259,-6.4353,15.2253,4.9153,338124000,N/A,1352496000,22800000,0,91200000,26.9254,2.4356,2.623,4.1228,
002615.SZ,นþถ๛หน,2012-06-26,4.7376,4.7344,4.8431,4.6003,4.7887,801709,11916464.5,0.0511,1.0789,14.8638,3.5163,341772000,N/A,1367088000,22800000,0,91200000,27.2159,2.4619,2.6513,4.1673,
002615.SZ,นþถ๛หน,2012-06-27,4.7887,4.7887,4.8686,4.76,4.7696,671638,10121344.8,-0.0192,-0.4003,15.0696,2.9458,340404000,N/A,1361616000,22800000,0,91200000,27.107,2.4521,2.6407,4.1506,
002615.SZ,นþถ๛หน,2012-06-28,4.7696,4.8015,4.9325,4.7696,4.7696,969519,14685572.6,0,0,15.1473,4.2523,340404000,N/A,1361616000,22800000,0,91200000,27.107,2.4521,2.6407,4.1506,
002615.SZ,นþถ๛หน,2012-06-29,4.7696,4.6961,4.7824,4.4725,4.76,865035,12560865.6,-0.0096,-0.2009,14.5206,3.794,339720000,N/A,1358880000,22800000,0,91200000,27.0525,2.4471,2.6354,4.1423,
002615.SZ,นþถ๛หน,2012-07-02,4.76,4.7983,4.8974,4.7632,4.8654,711127,10749379.5,0.1054,2.2148,15.116,3.119,347244000,N/A,1388976000,22800000,0,91200000,27.6517,2.5013,2.6938,4.234,
002615.SZ,นþถ๛หน,2012-07-03,4.8654,4.8494,4.9101,4.7632,4.8335,774637,11784149.9,-0.0319,-0.6566,15.2125,3.3975,344964000,N/A,1379856000,22800000,0,91200000,27.4701,2.4849,2.6761,4.2062,
002615.SZ,นþถ๛หน,2012-07-04,4.8335,4.8782,4.8878,4.6642,4.6642,995793,14818437.7,-0.1693,-3.503,14.881,4.3675,332880000,N/A,1331520000,22800000,0,91200000,26.5079,2.3979,2.5823,4.0589,
002615.SZ,นþถ๛หน,2012-07-05,4.6642,4.6386,4.6386,4.4789,4.498,937577,13296340.2,-0.1661,-3.5616,14.1816,4.1122,321024000,N/A,1284096000,22800000,0,91200000,25.5637,2.3125,2.4904,3.9143,
002615.SZ,นþถ๛หน,2012-07-06,4.498,4.514,4.6003,4.4789,4.5875,737903,10491244.4,0.0894,1.9886,14.2176,3.2364,327408000,N/A,1309632000,22800000,0,91200000,26.0721,2.3584,2.5399,3.9922,
002615.SZ,นþถ๛หน,2012-07-09,4.5875,4.5683,4.5683,4.4086,4.4086,731391,10292077.9,-0.1789,-3.8997,14.0719,3.2079,314640000,N/A,1258560000,22800000,0,91200000,25.0554,2.2665,2.4408,3.8365,
002615.SZ,นþถ๛หน,2012-07-10,4.4086,4.2968,4.4054,4.2904,4.3575,500407,6829792.8,-0.0511,-1.1594,13.6485,2.1948,310992000,N/A,1243968000,22800000,0,91200000,24.7649,2.2402,2.4125,3.792,
002615.SZ,นþถ๛หน,2012-07-11,4.3575,4.3287,4.4437,4.3287,4.4437,571894,7900787.1,0.0863,1.9795,13.8151,2.5083,317148000,N/A,1268592000,22800000,0,91200000,25.2551,2.2845,2.4603,3.8671,
002615.SZ,นþถ๛หน,2012-07-12,4.4437,4.4278,4.5172,4.3702,4.4853,846187,11760826.9,0.0415,0.9346,13.8986,3.7113,320112000,N/A,1280448000,22800000,0,91200000,25.4911,2.3059,2.4833,3.9032,
002615.SZ,นþถ๛หน,2012-07-13,4.4853,4.4853,4.4853,4.4086,4.415,669714,9308171.4,-0.0703,-1.567,13.8987,2.9373,315096000,N/A,1260384000,22800000,0,91200000,25.0917,2.2698,2.4444,3.842,
002615.SZ,นþถ๛หน,2012-07-16,4.415,4.4246,4.4246,3.9741,3.9901,1005714,13121878.1,-0.4249,-9.6237,13.0473,4.411,284772000,N/A,1139088000,22800000,0,91200000,22.6769,2.0513,2.2091,3.4723,
002615.SZ,นþถ๛หน,2012-07-17,3.9901,3.9997,4.3894,3.9869,4.3894,2326109,31153763.7,0.3993,10.008,13.3931,10.2022,313272000,N/A,1253088000,22800000,0,91200000,24.9464,2.2566,2.4302,3.8198,
002615.SZ,นþถ๛หน,2012-07-18,4.3894,4.3894,4.7568,4.3894,4.7089,4451215,63856432.8,0.3195,7.278,14.3458,19.5229,336072000,N/A,1344288000,22800000,0,91200000,26.762,2.4209,2.6071,4.0978,
002615.SZ,นþถ๛หน,2012-07-19,4.7089,4.6322,4.8558,4.5683,4.6929,2941140,43085539.5,-0.016,-0.3392,14.6493,12.8997,334932000,N/A,1339728000,22800000,0,91200000,26.6713,2.4126,2.5982,4.0839,
002615.SZ,นþถ๛หน,2012-07-20,4.6929,4.6642,4.6961,4.5491,4.5523,1622944,23440108.6,-0.1406,-2.9952,14.443,7.1182,324900000,N/A,1299600000,22800000,0,91200000,25.8724,2.3404,2.5204,3.9616,
002615.SZ,นþถ๛หน,2012-07-23,4.5523,4.4405,4.5332,4.3447,4.4661,1163471,16231280.8,-0.0863,-1.8947,13.9507,5.1029,318744000,N/A,1274976000,22800000,0,91200000,25.3822,2.296,2.4727,3.8865,
002615.SZ,นþถ๛หน,2012-07-24,4.4661,4.4214,4.7919,4.4214,4.6673,2553570,37291470.3,0.2013,4.5064,14.6037,11.1999,333108000,N/A,1332432000,22800000,0,91200000,26.526,2.3995,2.5841,4.0617,
002615.SZ,นþถ๛หน,2012-07-25,4.6673,4.6482,4.7568,4.5683,4.5939,1491274,21770054.6,-0.0735,-1.5743,14.5983,6.5407,327864000,N/A,1311456000,22800000,0,91200000,26.1084,2.3617,2.5434,3.9977,
002615.SZ,นþถ๛หน,2012-07-26,4.5939,4.5236,4.6642,4.4789,4.5076,994446,14253966.8,-0.0863,-1.8776,14.3336,4.3616,321708000,N/A,1286832000,22800000,0,91200000,25.6182,2.3174,2.4957,3.9227,
002615.SZ,นþถ๛หน,2012-07-27,4.5076,4.5076,4.5843,4.3766,4.415,796065,11067094.3,-0.0926,-2.0553,13.9022,3.4915,315096000,N/A,1260384000,22800000,0,91200000,25.0917,2.2698,2.4444,3.842,
002615.SZ,นþถ๛หน,2012-07-30,4.415,4.415,4.4661,4.2648,4.2712,596609,8117597,-0.1438,-3.2562,13.6062,2.6167,304836000,N/A,1219344000,22800000,0,91200000,24.2747,2.1959,2.3648,3.7169,
002615.SZ,นþถ๛หน,2012-07-31,4.2712,4.3127,4.4405,4.1562,4.3575,1068797,14403756.9,0.0863,2.0194,13.4766,4.6877,310992000,N/A,1243968000,22800000,0,91200000,24.7649,2.2402,2.4125,3.792,
002615.SZ,นþถ๛หน,2012-08-01,4.3575,4.3447,4.4405,4.3064,4.4341,901157,12410369.8,0.0767,1.7595,13.7716,3.9524,316464000,N/A,1265856000,22800000,0,91200000,25.2006,2.2796,2.455,3.8587,
002615.SZ,นþถ๛หน,2012-08-02,4.4341,4.3926,4.4533,4.2808,4.3096,632448,8628063.1,-0.1246,-2.8098,13.6423,2.7739,307572000,N/A,1230288000,22800000,0,91200000,24.4925,2.2156,2.386,3.7503,
002615.SZ,นþถ๛หน,2012-08-03,4.3096,4.3159,4.4629,4.2872,4.4565,926666,12764746.4,0.147,3.4099,13.7749,4.0643,318060000,N/A,1272240000,22800000,0,91200000,25.3277,2.2911,2.4674,3.8782,
002615.SZ,นþถ๛หน,2012-08-06,4.4565,4.383,4.7568,4.383,4.6801,2074814,30184942,0.2236,5.0179,14.5483,9.1001,334020000,N/A,1336080000,22800000,0,91200000,26.5986,2.4061,2.5912,4.0728,
002615.SZ,นþถ๛หน,2012-08-07,4.6801,4.6162,4.6801,4.5715,4.6578,1713735,24840127.3,-0.0224,-0.4778,14.4947,7.5164,332424000,N/A,1329696000,22800000,0,91200000,26.4715,2.3946,2.5788,4.0533,
002615.SZ,นþถ๛หน,2012-08-08,4.6578,4.6578,4.7376,4.5939,4.6194,1412951,20609951.8,-0.0383,-0.823,14.5865,6.1972,329688000,N/A,1318752000,22800000,0,91200000,26.2537,2.3749,2.5576,4.02,
002615.SZ,นþถ๛หน,2012-08-09,4.6194,4.6418,4.6833,4.5396,4.6769,1192287,17343631.1,0.0575,1.2448,14.5465,5.2293,333792000,N/A,1335168000,22800000,0,91200000,26.5805,2.4044,2.5894,4.07,
002615.SZ,นþถ๛หน,2012-08-10,4.6769,4.6801,4.7504,4.6067,4.6386,1184495,17352490,-0.0383,-0.8197,14.6497,5.1952,331056000,N/A,1324224000,22800000,0,91200000,26.3626,2.3847,2.5682,4.0366,
002615.SZ,นþถ๛หน,2012-08-13,4.6386,4.6546,4.6833,4.514,4.5268,904147,13007477.4,-0.1118,-2.4105,14.3865,3.9656,323076000,N/A,1292304000,22800000,0,91200000,25.7271,2.3272,2.5063,3.9393,
002615.SZ,นþถ๛หน,2012-08-14,4.5268,4.5236,4.5619,4.2968,4.4661,1063568,14699238.9,-0.0607,-1.3409,13.8207,4.6648,318744000,N/A,1274976000,22800000,0,91200000,25.3822,2.296,2.4727,3.8865,
002615.SZ,นþถ๛หน,2012-08-15,4.4661,4.4661,4.4661,4.3223,4.3351,611957,8396440.2,-0.131,-2.9328,13.7206,2.684,309396000,N/A,1237584000,22800000,0,91200000,24.6378,2.2287,2.4002,3.7725,
002615.SZ,นþถ๛หน,2012-08-16,4.3351,4.3159,4.4054,4.3159,4.3766,374379,5116430.9,0.0415,0.958,13.6664,1.642,312360000,N/A,1249440000,22800000,0,91200000,24.8738,2.2501,2.4231,3.8087,
