旗鷹,酒各,晩豚,念辺徒勺(圷),蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),撹住署駆(圷),嫻鋸(圷),嫻鋸嫌(%),譲勺(圷),算返楕(%),A紘送宥偏峙(圷),B紘送宥偏峙(圷),悳偏峙(圷),A紘送宥紘云(紘),B紘送宥紘云(紘),悳紘云(紘),偏哢楕,偏昌楕,偏��楕,偏�崑�,
002397.SZ,知準社慶,2010-10-27,5.4972,5.4946,5.5631,5.4445,5.4616,605283,25234831.4,-0.0356,-0.6475,41.691,2.522,994320000,N/A,3915135000,24000000,0,94500000,44.1843,18.6469,6.2052,756.6995,
002397.SZ,知準社慶,2010-10-28,5.4616,5.4643,5.517,5.4049,5.4366,449901,18581645.3,-0.025,-0.4586,41.3016,1.8746,989760000,N/A,3897180000,24000000,0,94500000,43.9817,18.5613,6.1768,753.2292,
002397.SZ,知準社慶,2010-10-29,5.4366,5.4445,5.5288,5.4049,5.4524,598317,24711307.4,0.0158,0.291,41.3014,2.493,992640000,N/A,3908520000,24000000,0,94500000,44.1097,18.6154,6.1948,755.421,
002397.SZ,知準社慶,2010-11-01,5.4524,5.4524,5.5631,5.4076,5.5275,872544,36480445.8,0.0751,1.3781,41.8093,3.6356,1006320000,N/A,3962385000,24000000,0,94500000,44.7176,18.8719,6.2801,765.8317,
002397.SZ,知準社慶,2010-11-02,5.5275,5.4603,5.5895,5.4603,5.5038,942000,39453697.8,-0.0237,-0.4293,41.8829,3.925,1002000000,N/A,3945375000,24000000,0,94500000,44.5256,18.7909,6.2532,762.5441,
002397.SZ,知準社慶,2010-11-03,5.5038,5.5064,5.5104,5.3852,5.3852,905971,37348334.3,-0.1186,-2.1557,41.2246,3.7749,980400000,N/A,3860325000,24000000,0,94500000,43.5658,18.3858,6.1184,746.106,
002397.SZ,知準社慶,2010-11-04,5.3852,5.3852,5.4273,5.3562,5.3786,749864,30572200.7,-0.0066,-0.1224,40.7703,3.1244,979200000,N/A,3855600000,24000000,0,94500000,43.5124,18.3633,6.1109,745.1928,
002397.SZ,知準社慶,2010-11-05,5.3786,5.3997,5.4577,5.368,5.4577,750691,30822409.3,0.0791,1.4706,41.0587,3.1279,993600000,N/A,3912300000,24000000,0,94500000,44.1523,18.6334,6.2007,756.1516,
002397.SZ,知準社慶,2010-11-08,5.4577,5.4629,5.5948,5.4629,5.5763,1067612,44971380.8,0.1186,2.1739,42.1233,4.4484,1015200000,N/A,3997350000,24000000,0,94500000,45.1122,19.0384,6.3355,772.5896,
002397.SZ,知準社慶,2010-11-09,5.5763,5.5789,6.1339,5.5381,6.1339,2963087,133447691.1,0.5576,10,45.0367,12.3462,1116720000,N/A,4397085000,24000000,0,94500000,49.6234,20.9423,6.9691,849.8486,
002397.SZ,知準社慶,2010-11-10,6.1339,6.1695,6.4437,6.0311,6.2104,2682269,127466460.2,0.0765,1.2465,47.5219,11.1761,1130640000,N/A,4451895000,24000000,0,94500000,50.2419,21.2033,7.056,860.442,
002397.SZ,知準社慶,2010-11-11,6.2104,6.1801,6.1867,5.9322,5.9322,1698441,78098753.6,-0.2782,-4.4789,45.9826,7.0768,1080000000,N/A,4252500000,24000000,0,94500000,47.9917,20.2537,6.7399,821.9038,
002397.SZ,知準社慶,2010-11-12,5.9322,5.8202,5.8795,5.4801,5.5895,1447085,62476215.1,-0.3428,-5.7778,43.1738,6.0295,1017600000,N/A,4006800000,24000000,0,94500000,45.2188,19.0834,6.3505,774.4161,
002397.SZ,知準社慶,2010-11-15,5.5895,5.5394,6.1484,5.5394,6.1484,2505415,112900619.6,0.5589,10,45.0626,10.4392,1119360000,N/A,4407480000,24000000,0,94500000,49.7407,20.9918,6.9856,851.8577,
002397.SZ,知準社慶,2010-11-16,6.1484,6.1919,6.1959,5.7134,5.8624,1335763,61063036.9,-0.2861,-4.6527,45.714,5.5657,1067280000,N/A,4202415000,24000000,0,94500000,47.4264,20.0151,6.6606,812.2236,
002397.SZ,知準社慶,2010-11-17,5.8624,5.8017,5.8611,5.6686,5.7002,805692,34999127.2,-0.1621,-2.7659,43.4398,3.3571,1037760000,N/A,4086180000,24000000,0,94500000,46.1146,19.4615,6.4763,789.7582,
002397.SZ,知準社慶,2010-11-18,5.7002,5.7477,5.9982,5.7081,5.9296,814365,36252579.2,0.2294,4.0241,44.5164,3.3932,1079520000,N/A,4250610000,24000000,0,94500000,47.9703,20.2446,6.7369,821.5386,
002397.SZ,知準社慶,2010-11-19,5.9296,5.9322,6.0601,5.7846,6.0509,1181099,52975356.1,0.1213,2.0454,44.8526,4.9212,1101600000,N/A,4337550000,24000000,0,94500000,48.9515,20.6587,6.8747,838.3419,
002397.SZ,知準社慶,2010-11-22,6.0509,5.9982,6.2869,5.9968,6.0443,1584183,73426698.2,-0.0066,-0.1089,46.3499,6.6008,1100400000,N/A,4332825000,24000000,0,94500000,48.8982,20.6362,6.8672,837.4287,
002397.SZ,知準社慶,2010-11-23,6.0443,5.9309,6.1023,5.84,6.101,908056,41047652.4,0.0567,0.9378,45.2039,3.7836,1110720000,N/A,4373460000,24000000,0,94500000,49.3568,20.8298,6.9317,845.2824,
002397.SZ,知準社慶,2010-11-24,6.101,6.0245,6.1959,6.0113,6.155,1131300,52655842.1,0.054,0.8859,46.5445,4.7138,1120560000,N/A,4412205000,24000000,0,94500000,49.794,21.0143,6.9931,852.7709,
002397.SZ,知準社慶,2010-11-25,6.155,6.1774,6.2565,6.1036,6.2236,1138806,53438190.4,0.0686,1.1137,46.9248,4.745,1133040000,N/A,4461345000,24000000,0,94500000,50.3486,21.2483,7.0709,862.2684,
002397.SZ,知準社慶,2010-11-26,6.2236,6.2223,6.2223,6.0285,6.1089,623897,28909179.4,-0.1147,-1.8428,46.3365,2.5996,1112160000,N/A,4379130000,24000000,0,94500000,49.4207,20.8568,6.9406,846.3783,
002397.SZ,知準社慶,2010-11-29,6.1089,6.0641,6.0997,5.9322,5.9494,789106,35926822.6,-0.1595,-2.6111,45.5285,3.2879,1083120000,N/A,4264785000,24000000,0,94500000,48.1303,20.3122,6.7594,824.2782,
002397.SZ,知準社慶,2010-11-30,5.9494,5.9309,6.1221,5.6844,5.9507,999019,44976449.6,0.0013,0.0222,45.0206,4.1626,1083360000,N/A,4265730000,24000000,0,94500000,48.141,20.3167,6.7609,824.4609,
002397.SZ,知準社慶,2010-12-01,5.9507,5.8663,5.9362,5.803,5.8611,434509,19301623.1,-0.0896,-1.5064,44.4217,1.8105,1067040000,N/A,4201470000,24000000,0,94500000,47.4158,20.0106,6.6591,812.041,
002397.SZ,知準社慶,2010-12-02,5.8611,5.9322,5.9665,5.8281,5.8558,382621,17092563.1,-0.0053,-0.09,44.6723,1.5943,1066080000,N/A,4197690000,24000000,0,94500000,47.3731,19.9926,6.6531,811.3104,
002397.SZ,知準社慶,2010-12-03,5.8558,5.8228,5.9652,5.7978,5.8676,483064,21472922.3,0.0119,0.2026,44.4515,2.0128,1068240000,N/A,4206195000,24000000,0,94500000,47.4691,20.0331,6.6665,812.9542,
002397.SZ,知準社慶,2010-12-06,5.8676,5.8676,5.8742,5.6172,5.6304,530487,22928493.6,-0.2373,-4.044,43.2216,2.2104,1025040000,N/A,4036095000,24000000,0,94500000,45.5494,19.223,6.397,780.0781,
002397.SZ,知準社慶,2010-12-07,5.6304,5.6027,5.782,5.4643,5.7793,447573,19186443.4,0.149,2.6458,42.8677,1.8649,1052160000,N/A,4142880000,24000000,0,94500000,46.7545,19.7316,6.5662,800.717,
002397.SZ,知準社慶,2010-12-08,5.7793,5.7213,5.7767,5.6541,5.6989,266593,11527968.5,-0.0804,-1.3914,43.2418,1.1108,1037520000,N/A,4085235000,24000000,0,94500000,46.104,19.457,6.4748,789.5756,
002397.SZ,知準社慶,2010-12-09,5.6989,5.629,5.7015,5.6145,5.6277,181019,7764184.2,-0.0712,-1.2491,42.8915,0.7542,1024560000,N/A,4034205000,24000000,0,94500000,45.5281,19.214,6.394,779.7128,
002397.SZ,知準社慶,2010-12-10,5.6277,5.5697,5.72,5.5697,5.6752,226706,9736331.3,0.0475,0.8433,42.947,0.9446,1033200000,N/A,4068225000,24000000,0,94500000,45.912,19.376,6.4479,786.288,
002397.SZ,知準社慶,2010-12-13,5.6752,5.7068,5.8334,5.6818,5.807,461124,20223444.6,0.1318,2.3229,43.8568,1.9214,1057200000,N/A,4162725000,24000000,0,94500000,46.9785,19.8261,6.5977,804.5526,
002397.SZ,知準社慶,2010-12-14,5.807,5.8123,5.84,5.7345,5.7925,385975,16885042.8,-0.0145,-0.2497,43.7465,1.6082,1054560000,N/A,4152330000,24000000,0,94500000,46.8612,19.7766,6.5812,802.5435,
002397.SZ,知準社慶,2010-12-15,5.7925,5.7978,5.8123,5.695,5.7477,518580,22600436.7,-0.0448,-0.7738,43.5814,2.1608,1046400000,N/A,4120200000,24000000,0,94500000,46.4986,19.6235,6.5303,796.3335,
002397.SZ,知準社慶,2010-12-16,5.7477,5.745,5.7595,5.6554,5.7371,526753,22737615.4,-0.0105,-0.1835,43.1656,2.1948,1044480000,N/A,4112640000,24000000,0,94500000,46.4133,19.5875,6.5183,794.8723,
002397.SZ,知準社慶,2010-12-17,5.7371,5.7371,5.7371,5.662,5.6818,380278,16390483.7,-0.0554,-0.9651,43.1013,1.5845,1034400000,N/A,4072950000,24000000,0,94500000,45.9653,19.3985,6.4554,787.2012,
002397.SZ,知準社慶,2010-12-20,5.6818,5.6923,5.7332,5.4049,5.4972,702663,29464855.5,-0.1846,-3.2483,41.9331,2.9278,1000800000,N/A,3940650000,24000000,0,94500000,44.4723,18.7684,6.2457,761.6309,
002397.SZ,知準社慶,2010-12-21,5.4972,5.4959,5.5974,5.4959,5.5499,468710,19698734.3,0.0527,0.9592,42.0276,1.953,1010400000,N/A,3978450000,24000000,0,94500000,44.8989,18.9484,6.3056,768.9367,
002397.SZ,知準社慶,2010-12-22,5.5499,5.5631,5.6159,5.4998,5.5486,260313,10966208.4,-0.0013,-0.0238,42.127,1.0846,1010160000,N/A,3977505000,24000000,0,94500000,44.8882,18.9439,6.3041,768.754,
002397.SZ,知準社慶,2010-12-23,5.5486,5.5499,5.5921,5.3786,5.4049,339805,14142756.6,-0.1437,-2.5897,41.6202,1.4159,984000000,N/A,3874500000,24000000,0,94500000,43.7257,18.4533,6.1408,748.8457,
002397.SZ,知準社慶,2010-12-24,5.4049,5.4049,5.4049,5.2243,5.2757,353814,14183913.1,-0.1292,-2.3902,40.0886,1.4742,960480000,N/A,3781890000,24000000,0,94500000,42.6806,18.0122,5.9941,730.9465,
002397.SZ,知準社慶,2010-12-27,5.2757,5.2072,5.3403,5.2006,5.2678,297562,11867640.5,-0.0079,-0.1499,39.8829,1.2398,959040000,N/A,3776220000,24000000,0,94500000,42.6166,17.9852,5.9851,729.8506,
002397.SZ,知準社慶,2010-12-28,5.2678,5.2599,5.2599,5.016,5.1413,474076,18372500.7,-0.1266,-2.4024,38.7543,1.9753,936000000,N/A,3685500000,24000000,0,94500000,41.5928,17.5532,5.8413,712.3167,
002397.SZ,知準社慶,2010-12-29,5.1413,5.1518,5.223,5.1162,5.2177,208854,8207161.2,0.0765,1.4872,39.2962,0.8702,949920000,N/A,3740310000,24000000,0,94500000,42.2113,17.8142,5.9282,722.9101,
002397.SZ,知準社慶,2010-12-30,5.2177,5.2177,5.4049,5.1887,5.3997,557170,22493575.7,0.1819,3.4866,40.3711,2.3215,983040000,N/A,3870720000,24000000,0,94500000,43.6831,18.4353,6.1348,748.1151,
002397.SZ,知準社慶,2010-12-31,5.3997,5.4049,5.5605,5.3997,5.5368,584367,24387383.6,0.1371,2.5391,41.733,2.4349,1008000000,N/A,3969000000,24000000,0,94500000,44.7922,18.9034,6.2906,767.1102,
002397.SZ,知準社慶,2011-01-04,5.5368,5.5368,5.5499,5.4577,5.4946,598361,24914900.3,-0.0422,-0.7619,41.6386,2.4932,1000320000,N/A,3938760000,24000000,0,94500000,42.9286,3.8442,4.606,12.5953,
002397.SZ,知準社慶,2011-01-05,5.4946,5.4484,5.5025,5.4484,5.4748,309761,12870750.6,-0.0198,-0.3599,41.5506,1.2907,996720000,N/A,3924585000,24000000,0,94500000,42.7741,3.8304,4.5894,12.5499,
002397.SZ,知準社慶,2011-01-06,5.4748,5.4379,5.4853,5.3917,5.4445,284756,11759616.3,-0.0303,-0.5538,41.2972,1.1865,991200000,N/A,3902850000,24000000,0,94500000,42.5372,3.8091,4.564,12.4804,
002397.SZ,知準社慶,2011-01-07,5.4445,5.4379,5.4708,5.339,5.4049,170197,6965545.7,-0.0395,-0.7264,40.9264,0.7092,984000000,N/A,3874500000,24000000,0,94500000,42.2282,3.7815,4.5309,12.3898,
002397.SZ,知準社慶,2011-01-10,5.4049,5.4036,5.4036,5.1413,5.2639,399944,15963998.5,-0.1411,-2.6098,39.9156,1.6664,958320000,N/A,3773385000,24000000,0,94500000,41.1262,3.6828,4.4126,12.0664,
002397.SZ,知準社慶,2011-01-11,5.2639,5.1558,5.2243,5.1439,5.1927,207177,8131489.8,-0.0712,-1.3524,39.249,0.8632,945360000,N/A,3722355000,24000000,0,94500000,40.57,3.633,4.3529,11.9033,
002397.SZ,知準社慶,2011-01-12,5.1927,5.1927,5.2441,5.1571,5.1808,179733,7077001.9,-0.0119,-0.2285,39.3751,0.7489,943200000,N/A,3713850000,24000000,0,94500000,40.4773,3.6247,4.343,11.8761,
002397.SZ,知準社慶,2011-01-13,5.1808,5.2125,5.2691,5.1887,5.2467,130930,5195866.1,0.0659,1.2723,39.6843,0.5455,955200000,N/A,3761100000,24000000,0,94500000,40.9923,3.6708,4.3983,12.0272,
002397.SZ,知準社慶,2011-01-14,5.2467,5.2467,5.2467,5.2467,5.2467,N/A,N/A,0,0,N/A,N/A,955200000,N/A,3761100000,24000000,0,94500000,40.9923,3.6708,4.3983,12.0272,
002397.SZ,知準社慶,2011-01-17,5.2467,5.1545,5.1545,4.8776,4.8776,380000,14458294,-0.3691,-7.0352,38.0481,1.5833,888000000,N/A,3496500000,24000000,0,94500000,38.1084,3.4126,4.0888,11.181,
002397.SZ,知準社慶,2011-01-18,4.8776,4.8776,4.9686,4.8183,4.8249,257811,9554409.2,-0.0527,-1.0811,37.0597,1.0742,878400000,N/A,3458700000,24000000,0,94500000,37.6964,3.3757,4.0446,11.0601,
002397.SZ,知準社慶,2011-01-19,4.8249,4.8328,4.9435,4.8249,4.9,187391,6956315.6,0.0751,1.5574,37.1219,0.7808,892080000,N/A,3512565000,24000000,0,94500000,38.2835,3.4282,4.1076,11.2324,
002397.SZ,知準社慶,2011-01-20,4.9,4.8974,4.8974,4.7062,4.7115,346400,12572779.6,-0.1885,-3.8472,36.2956,1.4433,857760000,N/A,3377430000,24000000,0,94500000,36.8107,3.2963,3.9496,10.8003,
002397.SZ,知準社慶,2011-01-21,4.7115,4.7405,4.8513,4.7062,4.8513,223664,8054542.7,0.1397,2.9659,36.0118,0.9319,883200000,N/A,3477600000,24000000,0,94500000,37.9024,3.3941,4.0667,11.1206,
002397.SZ,知準社慶,2011-01-24,4.8513,4.7985,4.8605,4.7326,4.7326,140663,5107258,-0.1186,-2.4457,36.3085,0.5861,861600000,N/A,3392550000,24000000,0,94500000,36.9755,3.3111,3.9673,10.8486,
002397.SZ,知準社慶,2011-01-25,4.7326,4.7049,4.7708,4.6548,4.6772,90328,3211722.4,-0.0554,-1.1699,35.5562,0.3764,851520000,N/A,3352860000,24000000,0,94500000,36.5429,3.2724,3.9209,10.7217,
002397.SZ,知準社慶,2011-01-26,4.6772,4.7458,4.7867,4.6772,4.7194,222268,7976718.4,0.0422,0.9019,35.8878,0.9261,859200000,N/A,3383100000,24000000,0,94500000,36.8725,3.3019,3.9562,10.8184,
002397.SZ,知準社慶,2011-01-27,4.7194,4.7221,4.8908,4.6733,4.8908,299895,10842436,0.1714,3.6313,36.1541,1.2496,890400000,N/A,3505950000,24000000,0,94500000,38.2114,3.4218,4.0999,11.2112,
002397.SZ,知準社慶,2011-01-28,4.8908,4.8433,5.0727,4.8051,5.0727,342146,12831037.5,0.1819,3.7197,37.5016,1.4256,923520000,N/A,3636360000,24000000,0,94500000,39.6328,3.5491,4.2524,11.6283,
002397.SZ,知準社慶,2011-01-31,5.0727,5.0464,5.0464,4.9119,4.9752,278866,10479209,-0.0976,-1.9231,37.5779,1.1619,905760000,N/A,3566430000,24000000,0,94500000,38.8706,3.4808,4.1706,11.4046,
002397.SZ,知準社慶,2011-02-01,4.9752,4.9501,5.0081,4.9172,4.9211,146258,5497613.7,-0.054,-1.0864,37.5885,0.6094,895920000,N/A,3527685000,24000000,0,94500000,38.4483,3.443,4.1253,11.2807,
002397.SZ,知準社慶,2011-02-09,4.9211,4.9211,4.9211,4.784,4.8249,161430,5944779.7,-0.0962,-1.9555,36.8257,0.6726,878400000,N/A,3458700000,24000000,0,94500000,37.6964,3.3757,4.0446,11.0601,
002397.SZ,知準社慶,2011-02-10,4.8249,4.7906,4.9804,4.759,4.9422,281323,10394444.4,0.1173,2.4317,36.9484,1.1722,899760000,N/A,3542805000,24000000,0,94500000,38.6131,3.4577,4.143,11.3291,
002397.SZ,知準社慶,2011-02-11,4.9422,4.8921,4.9633,4.8895,4.9435,217092,8110649.7,0.0013,0.0267,37.3604,0.9045,900000000,N/A,3543750000,24000000,0,94500000,38.6234,3.4587,4.1441,11.3321,
002397.SZ,知準社慶,2011-02-14,4.9435,4.9449,5.0991,4.9435,5.0477,417932,15978743.7,0.1041,2.1067,38.2329,1.7414,918960000,N/A,3618405000,24000000,0,94500000,39.4371,3.5315,4.2314,11.5708,
002397.SZ,知準社慶,2011-02-15,5.0477,5.0516,5.0529,4.9567,4.9804,418246,15872970.8,-0.0672,-1.3319,37.9513,1.7427,906720000,N/A,3570210000,24000000,0,94500000,38.9118,3.4845,4.175,11.4167,
002397.SZ,知準社慶,2011-02-16,4.9804,4.9818,5.0978,4.9567,5.078,336020,12829914.7,0.0976,1.9587,38.182,1.4001,924480000,N/A,3640140000,24000000,0,94500000,39.6739,3.5527,4.2568,11.6404,
002397.SZ,知準社慶,2011-02-17,5.078,5.078,5.1795,5.0503,5.1637,528733,20605730.3,0.0857,1.6874,38.9719,2.2031,940080000,N/A,3701565000,24000000,0,94500000,40.3434,3.6127,4.3286,11.8368,
002397.SZ,知準社慶,2011-02-18,5.1637,5.0767,5.1901,5.0754,5.0846,335779,13033693.2,-0.0791,-1.5318,38.8163,1.3991,925680000,N/A,3644865000,24000000,0,94500000,39.7254,3.5574,4.2623,11.6555,
002397.SZ,知準社慶,2011-02-21,5.0846,5.0595,5.1413,5.0108,5.1215,241249,9320550.1,0.0369,0.726,38.6346,1.0052,932400000,N/A,3671325000,24000000,0,94500000,40.0138,3.5832,4.2933,11.7401,
002397.SZ,知準社慶,2011-02-22,5.1215,5.1373,5.1663,4.9963,5.0042,451917,17299964.4,-0.1173,-2.2909,38.2813,1.883,911040000,N/A,3587220000,24000000,0,94500000,39.0972,3.5011,4.1949,11.4711,
002397.SZ,知準社慶,2011-02-23,5.0042,5.0253,5.0253,4.9435,4.991,299514,11309576.3,-0.0132,-0.2634,37.7598,1.248,908640000,N/A,3577770000,24000000,0,94500000,38.9942,3.4919,4.1839,11.4409,
002397.SZ,知準社慶,2011-02-24,4.991,5.0081,5.0253,4.9435,4.9725,273395,10313991.1,-0.0185,-0.3698,37.7256,1.1391,905280000,N/A,3564540000,24000000,0,94500000,38.85,3.479,4.1684,11.3986,
002397.SZ,知準社慶,2011-02-25,4.9725,4.9791,5.0833,4.9791,5.0833,493424,18899577.3,0.1107,2.2269,38.3029,2.0559,925440000,N/A,3643920000,24000000,0,94500000,39.7151,3.5564,4.2612,11.6524,
002397.SZ,知準社慶,2011-02-28,5.0833,5.1123,5.1347,5.0305,5.1136,431218,16622708,0.0303,0.5965,38.5483,1.7967,930960000,N/A,3665655000,24000000,0,94500000,39.952,3.5776,4.2866,11.7219,
002397.SZ,知準社慶,2011-03-01,5.1136,5.1136,5.1676,5.0622,5.1545,396449,15373563.9,0.0409,0.7992,38.7782,1.6519,938400000,N/A,3694950000,24000000,0,94500000,40.2713,3.6062,4.3209,11.8156,
002397.SZ,知準社慶,2011-03-02,5.1545,5.1518,5.165,5.0991,5.1096,387171,15035000.2,-0.0448,-0.8696,38.833,1.6132,930240000,N/A,3662820000,24000000,0,94500000,39.9211,3.5749,4.2833,11.7129,
002397.SZ,知準社慶,2011-03-03,5.1096,5.1017,5.1334,5.0094,5.02,345277,13269470.3,-0.0896,-1.7544,38.4314,1.4387,913920000,N/A,3598560000,24000000,0,94500000,39.2208,3.5122,4.2082,11.5074,
002397.SZ,知準社慶,2011-03-04,5.02,5.0094,5.103,4.9831,5.0292,218700,8330204.6,0.0092,0.1838,38.0896,0.9113,915600000,N/A,3605175000,24000000,0,94500000,39.2929,3.5186,4.2159,11.5285,
002397.SZ,知準社慶,2011-03-07,5.0292,5.0358,5.0701,4.987,5.0292,398858,15205829.4,0,0,38.1234,1.6619,915600000,N/A,3605175000,24000000,0,94500000,39.2929,3.5186,4.2159,11.5285,
002397.SZ,知準社慶,2011-03-08,5.0292,5.0292,5.0701,4.9936,5.0134,339831,12916844.1,-0.0158,-0.3145,38.0096,1.416,912720000,N/A,3593835000,24000000,0,94500000,39.1693,3.5075,4.2027,11.4923,
002397.SZ,知準社慶,2011-03-09,5.0134,5.0345,5.0345,4.9857,4.9976,222210,8422223.2,-0.0158,-0.3155,37.9021,0.9259,909840000,N/A,3582495000,24000000,0,94500000,39.0457,3.4965,4.1894,11.456,
002397.SZ,知準社慶,2011-03-10,4.9976,4.9989,5.0319,4.9673,5.0266,352619,13354515.1,0.029,0.5803,37.8724,1.4692,915120000,N/A,3603285000,24000000,0,94500000,39.2723,3.5168,4.2137,11.5225,
002397.SZ,知準社慶,2011-03-11,5.0266,4.9844,5.0226,4.9831,4.9963,227488,8630460.6,-0.0303,-0.6032,37.9381,0.9479,909600000,N/A,3581550000,24000000,0,94500000,39.0354,3.4956,4.1883,11.453,
002397.SZ,知準社慶,2011-03-14,4.9963,4.9475,4.9765,4.904,4.9633,351670,13156841.7,-0.033,-0.6596,37.4125,1.4653,903600000,N/A,3557925000,24000000,0,94500000,38.7779,3.4725,4.1607,11.3774,
002397.SZ,知準社慶,2011-03-15,4.9633,4.9633,4.9633,4.7735,4.846,368360,13554560.5,-0.1173,-2.3639,36.797,1.5348,882240000,N/A,3473820000,24000000,0,94500000,37.8612,3.3904,4.0623,11.1085,
002397.SZ,知準社慶,2011-03-16,4.846,4.8776,4.8842,4.8394,4.8789,184989,6835549.5,0.033,0.6801,36.9511,0.7708,888240000,N/A,3497445000,24000000,0,94500000,38.1187,3.4135,4.0899,11.184,
002397.SZ,知準社慶,2011-03-17,4.8789,4.8565,4.9897,4.8328,4.8816,339265,12640239.5,0.0026,0.054,37.2577,1.4136,888720000,N/A,3499335000,24000000,0,94500000,38.1393,3.4153,4.0921,11.1901,
002397.SZ,知準社慶,2011-03-18,4.8816,4.9277,4.9646,4.8394,4.904,634494,23460601.5,0.0224,0.4591,36.9753,2.6437,892800000,N/A,3515400000,24000000,0,94500000,38.3144,3.431,4.1109,11.2415,
002397.SZ,知準社慶,2011-03-21,4.904,4.8908,4.9132,4.7616,4.8868,396017,14605711.4,-0.0171,-0.3495,36.8815,1.6501,889680000,N/A,3503115000,24000000,0,94500000,38.1805,3.419,4.0966,11.2022,
002397.SZ,知準社慶,2011-03-22,4.8868,4.8868,4.904,4.8486,4.8974,327857,12141425.7,0.0105,0.2158,37.0327,1.3661,891600000,N/A,3510675000,24000000,0,94500000,38.2629,3.4264,4.1054,11.2264,
002397.SZ,知準社慶,2011-03-23,4.8974,4.8789,4.9158,4.8552,4.9119,268514,9954667.5,0.0145,0.2961,37.0732,1.1188,894240000,N/A,3521070000,24000000,0,94500000,38.3762,3.4365,4.1176,11.2596,
002397.SZ,知準社慶,2011-03-24,4.9119,4.9119,4.9422,4.8723,4.8816,242565,8996768.1,-0.0303,-0.6173,37.0901,1.0107,888720000,N/A,3499335000,24000000,0,94500000,38.1393,3.4153,4.0921,11.1901,
002397.SZ,知準社慶,2011-03-25,4.8816,4.8723,4.9079,4.8723,4.8776,295407,10955676.1,-0.004,-0.081,37.0867,1.2309,888000000,N/A,3496500000,24000000,0,94500000,38.1084,3.4126,4.0888,11.181,
002397.SZ,知準社慶,2011-03-28,4.8776,4.8776,4.9027,4.7919,4.8143,412128,15058523.3,-0.0633,-1.2973,36.5385,1.7172,876480000,N/A,3451140000,24000000,0,94500000,37.614,3.3683,4.0358,11.036,
002397.SZ,知準社慶,2011-03-29,4.8143,4.8157,4.8157,4.7339,4.7339,222015,8022310.4,-0.0804,-1.6703,36.1341,0.9251,861840000,N/A,3393495000,24000000,0,94500000,36.9858,3.312,3.9684,10.8516,
002397.SZ,知準社慶,2011-03-30,4.7339,4.7339,4.8328,4.7339,4.7708,324137,11802698.4,0.0369,0.7797,36.4127,1.3506,868560000,N/A,3419955000,24000000,0,94500000,37.2741,3.3378,3.9993,10.9363,
002397.SZ,知準社慶,2011-03-31,4.7708,4.7656,4.7853,4.726,4.726,171475,6174140.2,-0.0448,-0.9395,36.0061,0.7145,860400000,N/A,3387825000,24000000,0,94500000,36.924,3.3065,3.9617,10.8335,
002397.SZ,知準社慶,2011-04-01,4.726,4.7458,4.8249,4.7194,4.8117,192158,7002332.8,0.0857,1.8131,36.4405,0.8007,876000000,N/A,3449250000,24000000,0,94500000,37.5934,3.3664,4.0336,11.0299,
002397.SZ,知準社慶,2011-04-06,4.8117,4.7867,4.8354,4.7867,4.8117,240338,8776446.9,0,0,36.5171,1.0014,876000000,N/A,3449250000,24000000,0,94500000,37.5934,3.3664,4.0336,11.0299,
002397.SZ,知準社慶,2011-04-07,4.8117,4.8499,4.8737,4.8223,4.8644,198886,7329005.9,0.0527,1.0959,36.8503,0.8287,885600000,N/A,3487050000,24000000,0,94500000,38.0054,3.4033,4.0778,11.1508,
002397.SZ,知準社慶,2011-04-08,4.8644,4.871,4.9027,4.8381,4.8842,222336,8216253.1,0.0198,0.4065,36.9542,0.9264,889200000,N/A,3501225000,24000000,0,94500000,38.1599,3.4172,4.0944,11.1961,
002397.SZ,知準社慶,2011-04-11,4.8842,4.8908,4.8908,4.8117,4.8117,210544,7727110.4,-0.0725,-1.4845,36.7007,0.8773,876000000,N/A,3449250000,24000000,0,94500000,37.5934,3.3664,4.0336,11.0299,
002397.SZ,知準社慶,2011-04-12,4.8117,4.7801,4.8381,4.7801,4.813,139307,5085182.1,0.0013,0.0274,36.5034,0.5804,876240000,N/A,3450195000,24000000,0,94500000,37.6037,3.3674,4.0347,11.033,
002397.SZ,知準社慶,2011-04-13,4.813,4.813,4.987,4.784,4.9818,513027,19083282.7,0.1687,3.5059,37.1974,2.1376,906960000,N/A,3571155000,24000000,0,94500000,38.9221,3.4854,4.1761,11.4198,
002397.SZ,知準社慶,2011-04-14,4.9818,4.9831,5.0015,4.9304,4.9462,238297,8961569.5,-0.0356,-0.7145,37.6067,0.9929,900480000,N/A,3545640000,24000000,0,94500000,38.644,3.4605,4.1463,11.3382,
002397.SZ,知準社慶,2011-04-15,4.9462,4.9673,4.9897,4.9079,4.9897,375455,14146365.6,0.0435,0.8795,37.6779,1.5644,908400000,N/A,3576825000,24000000,0,94500000,38.9839,3.4909,4.1828,11.4379,
